id,stock_code,stock_name,oss_url,is_key_polluters,full_name,人工结果,自动化和人工对比结果
43189,01226,中国投融资,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中国投融资/1205184738.PDF,不知道,中国投融资集团有限公司,不适用,不相同
41566,002099,海翔药业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/海翔药业/1205836564.PDF,适用,浙江海翔药业股份有限公司,适用,相同
43276,00444,Sincere Watch HK,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/Sincere Watch HK/1205228551.PDF,不知道,Sincere Watch (Hong Kong) Ltd.,不适用,不相同
43472,00491,英皇文化产业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/英皇文化产业/1205494179.PDF,不知道,英皇文化产业集团有限公司,不适用,不相同
41604,000667,美好置业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/美好置业/1205856261.PDF,不知道,美好置业集团股份有限公司,不适用,不相同
43889,601633,长城汽车,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/长城汽车/1205932625.PDF,不适用,长城汽车股份有限公司,适用,不相同
52838,002130,沃尔核材,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/沃尔核材/1206162610.PDF,不适用,深圳市沃尔核材股份有限公司,不适用,相同
43517,00362,中国天化工,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中国天化工/1205563681.PDF,不知道,信阳毛尖集团有限公司,不适用,不相同
43517,00362,中国天化工,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中国天化工/1205563681.PDF,不知道,中国天化工集团有限公司,不适用,不相同
44027,000962,东方钽业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/东方钽业/1205937007.PDF,适用,宁夏东方钽业股份有限公司,适用,相同
44013,600608,ST沪科,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/ST沪科/1205937483.PDF,不适用,上海宽频科技股份有限公司,不适用,相同
44404,300078,思创医惠,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/思创医惠/1206000260.PDF,适用,思创医惠科技股份有限公司,不适用,不相同
52805,000812,陕西金叶,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/陕西金叶/1206164043.PDF,不适用,陕西金叶科教集团股份有限公司,不适用,相同
44164,601200,上海环境,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/上海环境/1205948215.PDF,不适用,上海环境集团股份有限公司,适用,不相同
52117,601163,三角轮胎,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/三角轮胎/1206104957.PDF,适用,三角轮胎股份有限公司,不适用,不相同
51105,300321,同大股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/同大股份/1206045844.PDF,不适用,山东同大海岛新材料股份有限公司,不适用,相同
43744,000100,TCL 集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/TCL 集团/1205918976.PDF,不知道,TCL集团股份有限公司,不适用,不相同
52563,600555,海航创新,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/海航创新/1206134209.PDF,不适用,海航创新股份有限公司,不适用,相同
44340,002265,西仪股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/西仪股份/1205955463.PDF,不适用,云南西仪工业股份有限公司,不适用,相同
52294,300305,裕兴股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/裕兴股份/1206097361.PDF,不适用,江苏裕兴薄膜科技股份有限公司,不适用,相同
52683,603555,贵人鸟,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/贵人鸟/1206169095.PDF,不适用,贵人鸟股份有限公司,不适用,相同
43673,300453,三鑫医疗,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/三鑫医疗/1205902817.PDF,适用,江西三鑫医疗科技股份有限公司,不适用,不相同
44745,002806,华锋股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华锋股份/1205999527.PDF,适用,肇庆华锋电子铝箔股份有限公司,不适用,不相同
44745,002806,华锋股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华锋股份/1205999527.PDF,适用,广东华锋新能源科技股份有限公司,不适用,不相同
44292,002285,世联行,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/世联行/1205957189.PDF,不适用,深圳世联行集团股份有限公司,不适用,相同
43057,08391,精雅印刷集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/精雅印刷集团/1205107214.PDF,不知道,精雅商业财经印刷集团有限公司,不适用,不相同
44330,002060,粤 水 电,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/粤 水 电/1205955913.PDF,不适用,广东水电二局股份有限公司,不适用,相同
52181,600961,株冶集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/株冶集团/1206102560.PDF,不适用,株洲冶炼集团股份有限公司,适用,不相同
43503,02882,香港资源控股,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/香港资源控股/1205559167.PDF,不知道,香港资源控股有限公司,不适用,不相同
45035,002511,中顺洁柔,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中顺洁柔/1206015457.PDF,适用,中顺洁柔纸业股份有限公司,适用,相同
54416,300727,润禾材料,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/润禾材料/1206067146.PDF,不适用,宁波润禾高新材料科技股份有限公司,不适用,相同
43784,002404,嘉欣丝绸,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/嘉欣丝绸/1205917192.PDF,适用,浙江嘉欣丝绸股份有限公司,适用,相同
51638,300056,三维丝,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/三维丝/1206078359.PDF,不适用,厦门三维丝环保股份有限公司,不适用,相同
44041,300101,振芯科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/振芯科技/1205936281.PDF,不适用,成都振芯科技股份有限公司,不适用,相同
41609,601619,嘉泽新能,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/嘉泽新能/1205855824.PDF,不适用,宁夏嘉泽新能源股份有限公司,不适用,相同
51210,603607,京华激光,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/京华激光/1206063912.PDF,不适用,浙江京华激光科技股份有限公司,不适用,相同
44989,300697,电工合金,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/电工合金/1206015033.PDF,不适用,江阴电工合金股份有限公司,不适用,相同
44618,002583,海能达,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/海能达/1205982719.PDF,不适用,海能达通信股份有限公司,不适用,相同
44509,002106,莱宝高科,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/莱宝高科/1205966962.PDF,适用,深圳莱宝高科技股份有限公司,适用,相同
54415,000683,远兴能源,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/远兴能源/1206066685.PDF,适用,内蒙古远兴能源股份有限公司,适用,相同
44597,600031,三一重工,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/三一重工/1205976726.PDF,不适用,三一重工股份有限公司,适用,不相同
44513,002142,宁波银行,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/宁波银行/1205966840.PDF,不适用,宁波银行股份有限公司,不适用,相同
43284,00595,AV CONCEPT HOLD,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/AV CONCEPT HOLD/1205228427.PDF,不知道,先思行集团有限公司,不适用,不相同
43474,00722,达创,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/达创/1205504207.PDF,不知道,联合医务集团有限公司,不适用,不相同
43977,600141,兴发集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/兴发集团/1205938766.PDF,不适用,湖北兴发化工集团股份有限公司,适用,不相同
43388,00052,Fairwood HOLD,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/Fairwood HOLD/1205242062.PDF,不知道,大快活集团有限公司,不适用,不相同
51863,002590,万安科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/万安科技/1206088991.PDF,适用,浙江万安科技股份有限公司,适用,相同
43433,01470,富一国际控股,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/富一国际控股/1205364648.PDF,不知道,富一国际控股有限公司,不适用,不相同
43590,300591,万里马,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/万里马/1205893466.PDF,不适用,广东万里马实业股份有限公司,不适用,相同
51032,000733,振华科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/振华科技/1206048845.PDF,适用,中国振华(集团)科技股份有限公司,适用,相同
44419,600320,振华重工,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/振华重工/1205969745.PDF,不适用,上海振华重工(集团)股份有限公司,适用,不相同
43453,08093,万星控股,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/万星控股/1205473964.PDF,不知道,万星控股有限公司,不适用,不相同
51986,600306,商业城,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/商业城/1206109727.PDF,不适用,沈阳商业城股份有限公司,不适用,相同
44766,603387,基蛋生物,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/基蛋生物/1206004703.PDF,不适用,基蛋生物科技股份有限公司,不适用,相同
44361,300259,新天科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/新天科技/1205954754.PDF,不适用,新天科技股份有限公司,不适用,相同
43587,603335,迪生力,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/迪生力/1205893570.PDF,不适用,广东迪生力汽配股份有限公司,不适用,相同
43664,603881,数据港,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/数据港/1205899007.PDF,不适用,上海数据港股份有限公司,不适用,相同
44687,600059,古越龙山,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/古越龙山/1205986968.PDF,不适用,浙江古越龙山绍兴酒股份有限公司,适用,不相同
51407,300083,劲胜智能,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/劲胜智能/1206072785.PDF,适用,广东劲胜智能集团股份有限公司,不适用,不相同
52268,300422,博世科,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/博世科/1206098564.PDF,适用,广西博世科环保科技股份有限公司,不适用,不相同
43659,300536,农尚环境,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/农尚环境/1205899381.PDF,不适用,武汉农尚环境股份有限公司,不适用,相同
50997,603326,我乐家居,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/我乐家居/1206041183.PDF,不适用,南京我乐家居股份有限公司,不适用,相同
51790,300514,友讯达,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/友讯达/1206091575.PDF,不适用,深圳友讯达科技股份有限公司,不适用,相同
44349,000789,万年青,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/万年青/1205955127.PDF,适用,江西万年青水泥股份有限公司,适用,相同
43584,01560,星星地产,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/星星地产/1205896081.PDF,不知道,星星地产集团（开曼群岛）有限公司,不适用,不相同
44927,300622,博士眼镜,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/博士眼镜/1206009354.PDF,不适用,博士眼镜连锁股份有限公司,不适用,相同
43459,08078,HMV数码中国,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/HMV数码中国/1205482318.PDF,不知道,HMV 数码中国集团有限公司,不适用,不相同
43894,300148,天舟文化,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/天舟文化/1205932489.PDF,不知道,天舟文化股份有限公司,不适用,不相同
52184,300268,佳沃股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/佳沃股份/1206102465.PDF,适用,佳沃农业开发股份有限公司,不适用,不相同
52690,600701,*ST工新,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/*ST工新/1206168630.PDF,不适用,哈尔滨工大高新技术产业开发股份有限公司,不适用,相同
43377,08118,国际娱乐,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/国际娱乐/1205242213.PDF,不知道,濠亮环球有限公司,不适用,不相同
43309,01315,允升国际,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/允升国际/1205235175.PDF,不知道,允升国际控股有限公司,不适用,不相同
43165,00784,凌锐控股,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/凌锐控股/1205147473.PDF,不知道,凌锐控股有限公司,不适用,不相同
44972,000732,泰禾集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/泰禾集团/1206016010.PDF,不适用,泰禾集团股份有限公司,不适用,相同
43598,601886,江河集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/江河集团/1205893094.PDF,不适用,江河创建集团股份有限公司,不适用,相同
43360,02031,澳至尊,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/澳至尊/1205237882.PDF,不知道,澳至尊国际控股有限公司,不适用,不相同
43188,00277,太兴置业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/太兴置业/1205184742.PDF,不知道,太兴置业有限公司,不适用,不相同
43137,03822,三和建筑集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/三和建筑集团/1205128631.PDF,不知道,三和建筑集团有限公司,不适用,不相同
43305,01443,富临集团控股,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/富临集团控股/1205235497.PDF,不知道,富临集团控股有限公司,不适用,不相同
43133,00093,Termbray IND,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/Termbray IND/1205121188.PDF,不知道,添利工业国际(集团)有限公司,不适用,不相同
43332,00374,四洲集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/四洲集团/1205234944.PDF,不知道,四洲集团有限公司,不适用,不相同
52276,600025,华能水电,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华能水电/1206098266.PDF,不适用,华能澜沧江水电股份有限公司,不适用,相同
52992,603321,梅轮电梯,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/梅轮电梯/1206265989.PDF,不适用,浙江梅轮电梯股份有限公司,不适用,相同
52484,600356,恒丰纸业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/恒丰纸业/1206117246.PDF,不适用,牡丹江恒丰纸业股份有限公司,不适用,相同
52930,603639,海利尔,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/海利尔/1206233312.PDF,不适用,海利尔药业集团股份有限公司,不适用,相同
44711,600879,航天电子,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/航天电子/1205992102.PDF,不适用,航天时代电子技术股份有限公司,适用,不相同
52279,000650,仁和药业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/仁和药业/1206098077.PDF,适用,仁和药业股份有限公司,适用,相同
44051,603305,旭升股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/旭升股份/1205935868.PDF,不适用,宁波旭升汽车技术股份有限公司,不适用,相同
50958,600023,浙能电力,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/浙能电力/1206019072.PDF,不适用,浙江浙能电力股份有限公司,适用,不相同
52866,000595,宝塔实业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/宝塔实业/1206161172.PDF,适用,宝塔实业股份有限公司,不适用,不相同
44919,300705,九典制药,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/九典制药/1206009751.PDF,适用,湖南九典制药股份有限公司,不适用,不相同
43782,600118,中国卫星,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中国卫星/1205917281.PDF,不适用,中国东方红卫星股份有限公司,不适用,相同
52501,300022,吉峰科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/吉峰科技/1206116249.PDF,不适用,吉峰农机连锁股份有限公司,不适用,相同
52501,300022,吉峰科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/吉峰科技/1206116249.PDF,不适用,吉峰三农科技服务股份有限公司,不适用,相同
52625,300297,蓝盾股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/蓝盾股份/1206120101.PDF,不适用,蓝盾信息安全技术股份有限公司,不适用,相同
44066,300240,飞力达,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/飞力达/1205935181.PDF,不适用,江苏飞力达国际物流股份有限公司,不适用,相同
44018,300103,达刚路机,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/达刚路机/1205937349.PDF,不适用,西安达刚路面机械股份有限公司,不适用,相同
44383,300358,楚天科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/楚天科技/1205954008.PDF,不适用,楚天科技股份有限公司,不适用,相同
43038,08511,ZC TECH GP,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/ZC TECH GP/1205101990.PDF,不知道,Zhicheng Technology Group Ltd.,不适用,不相同
52623,002326,永太科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/永太科技/1206120441.PDF,适用,浙江永太科技股份有限公司,适用,相同
52142,600396,金山股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/金山股份/1206104119.PDF,不适用,沈阳金山能源股份有限公司,适用,不相同
44052,603156,养元饮品,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/养元饮品/1205935757.PDF,不适用,河北养元智汇饮品股份有限公司,适用,不相同
44372,000717,韶钢松山,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/韶钢松山/1205954348.PDF,适用,广东韶钢松山股份有限公司,不适用,不相同
41610,002138,顺络电子,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/顺络电子/1205855624.PDF,适用,深圳顺络电子股份有限公司,适用,相同
41614,300545,联得装备,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/联得装备/1205855379.PDF,不适用,深圳市联得自动化装备股份有限公司,不适用,相同
52983,603028,赛福天,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/赛福天/1206263690.PDF,不适用,江苏赛福天钢索股份有限公司,不适用,相同
52867,603986,兆易创新,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/兆易创新/1206161037.PDF,不适用,北京兆易创新科技股份有限公司,不适用,相同
43149,00412,中国山东高速金融,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中国山东高速金融/1205140326.PDF,不知道,中国山东高速金融集团有限公司,不适用,不相同
51222,603916,苏博特,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/苏博特/1206063040.PDF,不适用,江苏苏博特新材料股份有限公司,不适用,相同
52200,300010,立思辰,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/立思辰/1206101865.PDF,不知道,北京立思辰科技股份有限公司,不适用,不相同
52203,000762,西藏矿业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/西藏矿业/1206101679.PDF,适用,西藏矿业发展股份有限公司,不适用,不相同
51729,300661,圣邦股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/圣邦股份/1206093871.PDF,不适用,圣邦微电子（北京）股份有限公司,不适用,相同
51034,300094,国联水产,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/国联水产/1206048768.PDF,适用,湛江国联水产开发股份有限公司,不适用,不相同
45014,300210,森远股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/森远股份/1206013780.PDF,不适用,鞍山森远路桥股份有限公司,不适用,相同
51924,601606,长城军工,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/长城军工/1206086041.PDF,不适用,安徽长城军工股份有限公司,适用,不相同
51543,600290,华仪电气,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华仪电气/1206067640.PDF,不适用,华仪电气股份有限公司,不适用,相同
52726,600191,华资实业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华资实业/1206167137.PDF,不适用,包头华资实业股份有限公司,不适用,相同
43626,000999,华润三九,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华润三九/1205897816.PDF,适用,华润三九医药股份有限公司,适用,相同
43692,600067,冠城大通,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/冠城大通/1205901189.PDF,不适用,冠城大通股份有限公司,适用,不相同
52288,300382,斯莱克,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/斯莱克/1206097607.PDF,不适用,苏州斯莱克精密设备股份有限公司,不适用,相同
51244,002472,双环传动,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/双环传动/1206062093.PDF,不适用,浙江双环传动机械股份有限公司,不适用,相同
50577,002607,中公教育,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中公教育/1205999434.PDF,不适用,中公教育科技股份有限公司,不适用,相同
51452,000826,启迪桑德,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/启迪桑德/1206071243.PDF,适用,启迪桑德环境资源股份有限公司,适用,相同
53006,600408,ST安泰,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/ST安泰/1206283019.PDF,不适用,山西安泰集团股份有限公司,适用,不相同
51588,002124,天邦股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/天邦股份/1206080362.PDF,适用,天邦食品股份有限公司,适用,相同
52426,002496,辉丰股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/辉丰股份/1206121054.PDF,适用,江苏辉丰生物农业股份有限公司,适用,相同
41554,002552,*ST宝鼎,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/*ST宝鼎/1205818312.PDF,不适用,宝鼎科技股份有限公司,不适用,相同
51883,603617,君禾股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/君禾股份/1206088171.PDF,不适用,君禾泵业股份有限公司,不适用,相同
44371,603987,康德莱,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/康德莱/1205954421.PDF,不适用,上海康德莱企业发展集团股份有限公司,不适用,相同
43890,601088,中国神华,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中国神华/1205932599.PDF,不适用,中国神华能源股份有限公司,适用,不相同
44138,000932,华菱钢铁,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华菱钢铁/1205949257.PDF,适用,湖南华菱钢铁股份有限公司,适用,相同
52119,603001,奥康国际,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/奥康国际/1206104866.PDF,不适用,浙江奥康鞋业股份有限公司,不适用,相同
44099,603933,睿能科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/睿能科技/1205940970.PDF,不适用,福建睿能科技股份有限公司,不适用,相同
51147,300239,东宝生物,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/东宝生物/1206054105.PDF,适用,包头东宝生物技术股份有限公司,适用,相同
52936,002603,以岭药业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/以岭药业/1206237079.PDF,适用,石家庄以岭药业股份有限公司,适用,相同
52447,300311,任子行,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/任子行/1206120041.PDF,不知道,任子行网络技术股份有限公司,不适用,不相同
52524,000700,模塑科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/模塑科技/1206114501.PDF,适用,江南模塑科技股份有限公司,适用,相同
51902,300231,银信科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/银信科技/1206087225.PDF,不适用,北京银信长远科技股份有限公司,不适用,相同
52680,603306,华懋科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华懋科技/1206169247.PDF,不适用,华懋(厦门)新材料科技股份有限公司,不适用,相同
52741,002074,国轩高科,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/国轩高科/1206166612.PDF,适用,国轩高科股份有限公司,不适用,不相同
44402,600125,铁龙物流,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/铁龙物流/1205953385.PDF,不适用,中铁铁龙集装箱物流股份有限公司,不适用,相同
52030,600122,宏图高科,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/宏图高科/1206108024.PDF,不适用,江苏宏图高科技股份有限公司,不适用,相同
44084,002193,如意集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/如意集团/1205942252.PDF,适用,山东如意毛纺服装集团股份有限公司,不适用,不相同
44649,300595,欧普康视,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/欧普康视/1205989109.PDF,不适用,欧普康视科技股份有限公司,不适用,相同
51701,600725,ST云维,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/ST云维/1206094684.PDF,不适用,云南云维股份有限公司,不适用,相同
44956,603587,地素时尚,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/地素时尚/1206016754.PDF,不适用,地素时尚股份有限公司,不适用,相同
44115,600528,中铁工业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中铁工业/1205949957.PDF,不适用,中铁高新工业股份有限公司,适用,不相同
52718,000536,华映科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华映科技/1206167533.PDF,不适用,华映科技(集团)股份有限公司,不适用,相同
44526,002510,天汽模,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/天汽模/1205966150.PDF,不适用,天津汽车模具股份有限公司,不适用,相同
51152,002453,华软科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华软科技/1206053930.PDF,适用,金陵华软科技股份有限公司,适用,相同
51152,002453,华软科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华软科技/1206053930.PDF,适用,苏州天马精细化学品股份有限公司,不适用,不相同
43106,08320,思城控股,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/思城控股/1205109252.PDF,不知道,沛然环保顾问有限公司,不适用,不相同
43476,00659,新创建集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/新创建集团/1205506999.PDF,不知道,新创建集团有限公司,不适用,不相同
